name,serving_wt,kcal,carbo,protein,fat,year,company
드링킹요거트티블루베리,150.0,192.6,27.9,6.98,6.3,2017,서울우유
드링킹요거트티플레인,150.0,180.45,25.2,8.1,5.4,2017,서울우유
그녀를3번생각한저지방요구르트딸기,150.0,163.13,29.48,8.78,1.58,2017,서울우유
그녀를3번생각한저지방요구르트블루베리,150.0,162.23,29.48,8.78,1.58,2017,서울우유
그녀를3번생각한저지방요구르트크렌베리,150.0,162.68,29.48,9,1.58,2017,서울우유
블루베리의상큼함이살아있는요구르트,150.0,219.38,31.73,8.55,6.98,2017,서울우유
크렌베리의상큼함이살아있는요구르트,150.0,214.88,31.95,9,6.53,2017,서울우유
사과상큼함이살아있는요구르트,150.0,212.18,31.05,8.78,6.53,2017,서울우유
CU딸기요구450,150.0,141.75,24.75,7.43,1.8,2017,서울우유
요하임저지방요거트딸기,100.0,63.0,11,3.3,0.8,2017,서울우유
요하임저지방요거트블루베리,100.0,59.2,10,3.4,0.8,2017,서울우유
목장의신선함이살아있는딸기,150.0,200.7,32.29,6.82,5.13,2017,서울우유
목장의신선함이살아있는한라봉,150.0,209.5,29.54,7.38,7.09,2017,서울우유
1.8플레인요구르트,100.0,85.0,10,3,3.5,2017,서울우유
짜요스무디딸기,100.0,125.3,19.5,3.5,3.7,2017,서울우유
짜요스무디포도,100.0,125.7,19.8,3.3,3.7,2017,서울우유
목장의신선함이살아있는요구르트플레인,150.0,213.75,33.75,6.75,6.08,2017,서울우유
목장의신선함이살아있는요구르트딸기,150.0,225.0,33.75,8.1,5.18,2017,서울우유
목장의신선함이살아있는요구르트복숭아,150.0,225.0,36,8.33,5.4,2017,서울우유
목장의신선함이살아있는요구르트블루베리,150.0,225.0,33.75,8.33,5.4,2017,서울우유
서울우유행복을가득담은요거트러뷰딸기,100.0,105.0,18,4.2,2,2015,서울우유
서울우유행복을가득담은요거트러뷰블루베리,100.0,105.0,18,4.2,2,2015,서울우유
서울우유행복을가득담은요거트러뷰애플캐럿,100.0,105.0,18,4.2,2,2017,서울우유
서울우유행복을가득담은요거트러뷰오렌지자몽,100.0,105.0,18,4.2,2,2015,서울우유
서울우유행복을가득담은요거트러뷰청사과,100.0,105.0,18,4.2,2,2017,서울우유
요하임딸기담은떠먹는요거트,100.0,105.0,15,4,3,2017,서울우유
요하임복숭아담은떠먹는요거트,100.0,105.0,15,4,3,2017,서울우유
짜요짜요딸기,100.0,120.0,16,5,3.8,2015,서울우유
짜요짜요포도,100.0,120.0,16,5,3.8,2015,서울우유
짜요짜요복숭아,100.0,120.0,16,5,3.8,2015,서울우유
비요뜨쵸코링,100.0,150.0,20,5,5.6,2017,서울우유
비요뜨크런치볼,100.0,150.0,19,5,5.6,2015,서울우유
비요뜨베리믹스,100.0,115.0,20,3,2.6,2017,서울우유
비요뜨그래놀라,100.0,150.0,20,5,4.8,2017,서울우유
카푸치노비요뜨,150.0,337.5,40.5,13.5,12.6,2017,서울우유
서울우유버터(무가염),100.0,748.0,3.5,0.8,81.2,2017,서울우유
서울우유버터,100.0,747.0,1,0.8,82.2,2017,서울우유
서울연유,200.0,1440.0,228,32,44,2017,서울우유
서울우유버터,100.0,745.0,4,1,80,2017,서울우유
솔솔뿌려먹는모짜렐라치즈,20.0,12.0,0.08,1,0.8,2017,서울우유
앙팡유기농아기치즈스텝1,20.0,12.8,0.18,0.76,1.04,2017,서울우유
앙팡유기농아기치즈스텝2,20.0,13.2,0.21,0.76,1.08,2017,서울우유
앙팡유기농아기치즈스텝3,20.0,12.8,0.22,0.72,1.04,2017,서울우유
체다슬라이스치즈,20.0,13.0,0.08,0.8,1.08,2017,서울우유
고다슬라이스치즈,20.0,13.0,0.2,0.8,1,2017,서울우유
웰작고다치즈,20.0,12.2,0.02,0.68,1,2017,서울우유
웰작블루치즈,20.0,12.2,0.08,0.68,1.12,2017,서울우유
웰작체다치즈,20.0,12.2,0.01,0.68,1.12,2017,서울우유
지방을줄여더담백한슬라이스치즈,20.0,10.0,0.32,0.68,0.64,2017,서울우유
지방을줄인고칼슘치즈,20.0,10.0,0.32,0.68,0.64,2017,서울우유
뽀로로가좋아하는플레인치즈,20.0,13.2,0.18,0.68,1.08,2017,서울우유
뽀로로가좋아하는칼슘왕치즈,20.0,13.2,0.16,0.68,1.12,2017,서울우유
서울전지분유,100.0,500.0,38,26,27,2017,서울우유
서울탈지분유,100.0,355.0,52,37,0.5,2017,서울우유
지방은쏙빼고우유의영양은그대로담은탈지분유,100.0,351.6,50.6,34.6,1.2,2017,서울우유
칸타타아이스아메리카노,200.0,105.26,27.37,2.11,0,2017,신우S&F
바바커피아이스아메리카노,200.0,129.41,30.59,0,0,2017,신우S&F
바바커피아이스카라멜마끼아또,200.0,235.29,58.82,2.35,0,2017,신우S&F
바바커피아이스까페라떼,200.0,247.06,61.18,4.71,0,2017,신우S&F
아라비카아이스아메리카노,200.0,101.05,25.26,0,0,2017,신우S&F
아라비카아이스블랙,200.0,8.42,2.11,0,0,2017,신우S&F
아라비카아이스라떼,200.0,187.37,37.89,2.11,2.95,2017,신우S&F
칸타타아이스카라멜마키아토,200.0,231.58,46.32,6.32,2.11,2017,신우S&F
칸타타아이스헤이즐넛향,200.0,126.32,29.47,0,0,2017,신우S&F
레쓰비아이스커피,200.0,200.0,40,4.71,1.65,2017,신우S&F
카페리얼헤이즐넛향,200.0,105.88,25.88,0,0,2017,신우S&F
프렌치카페아메리카노,200.0,115.79,29.47,0,0,2017,신우S&F
프렌치카페헤이즐넛향,200.0,115.79,29.47,0,0,2017,신우S&F
초록매실아이스에이드,200.0,235.29,58.82,0,0,2017,신우S&F
내사랑유자레몬C아이스에이드,200.0,200.0,47.06,0,0,2017,신우S&F
전원속으로잡곡이야기,70.0,142.86,24.49,5.1,3.06,2017,아워홈
딸기맛도넛,70.0,292.64,42.19,4.08,12.25,2017,아워홈
업타운훼미리브레드,70.0,144.55,27.44,4.41,2.21,2017,아워홈
호두브라우니,70.0,226.85,22.99,2.42,13.91,2017,아워홈
땅콩크림샌드,70.0,205.0,28,5,8,2017,아워홈
에띠앙금빵,70.0,178.58,33.1,4.36,3.75,2017,아워홈
말랑말랑샌드위치,70.0,189.55,33.05,5.83,3.6,2017,아워홈
쫀득쫀득찰토스트,70.0,139.99,25.5,3.5,2.5,2017,아워홈
굿모닝토스트,70.0,176.33,27.13,4.75,5.43,2017,아워홈
전원속으로우유이야기,70.0,144.47,25.49,4.53,2.78,2017,아워홈
전원속으로옥수수이야기,70.0,152.97,27.19,3.97,3.4,2017,아워홈
전원속으로장단콩흑미식빵,70.0,143.88,26.06,4.34,2.55,2017,아워홈
블루베리맛베이글,70.0,131.61,20.25,4.05,4.05,2017,아워홈
시나몬베이글,70.0,137.69,21.87,4.05,3.64,2017,아워홈
어니언베이글,70.0,133.64,19.44,4.05,4.45,2017,아워홈
플레인베이글,70.0,128.37,19.84,4.05,3.64,2017,아워홈
프리미엄우유식빵,70.0,154.65,27.22,4.95,2.91,2017,아워홈
일곱가지곡물식빵,70.0,183.75,29.09,6.13,4.59,2017,아워홈
식이섬유토스트식빵,70.0,148.47,26.6,4.95,2.54,2017,아워홈
푸드코아통식빵,70.0,174.22,32.23,5.23,2.61,2017,아워홈
GS25통식빵,70.0,139.65,25.48,4.9,1.91,2017,아워홈
BGF통식빵,70.0,139.65,25.48,4.9,1.91,2017,아워홈
로보카폴리식빵,70.0,160.84,26.6,4.95,3.71,2017,아워홈
베니건스브레드,70.0,183.75,32.92,5.36,3.37,2017,아워홈
브라운브레드,70.0,210.97,39.47,5.44,4.76,2017,아워홈
애플턴오버,70.0,225.0,24,3,14,2017,아워홈
카우페스트리,70.0,265.42,34.03,4.08,13.61,2017,아워홈
헤이즐넛단팥빵,70.0,159.38,29.16,4.07,3.26,2017,아워홈
호두모닝빵,70.0,251.81,36.75,6.81,10.89,2017,아워홈
호두통팥빵,70.0,134.75,24.01,3.43,2.94,2017,아워홈
적고구마파이,70.0,333.2,39.2,3.92,17.64,2017,아워홈
백설기케이크,70.0,127.04,29.04,2.42,0,2017,아워홈
치즈스팀케익,70.0,151.9,24.5,3.43,4.41,2017,아워홈
시몬케익,70.0,200.0,32,5,6,2017,아워홈
코코넛파운드,70.0,244.15,25.09,2.71,14.92,2017,아워홈
후르티파운드,70.0,240.76,26.45,3.39,13.56,2017,아워홈
토스트식빵,70.0,132.3,23.52,4.9,2.11,2017,아워홈
곡물식빵,70.0,132.3,24.5,3.92,2.06,2017,아워홈
맛있는모닝토스트,70.0,190.56,35.39,5.44,3.4,2017,아워홈
부드러운토스트식빵,70.0,112.7,21.07,3.43,1.72,2017,아워홈
딸기크림샌드,70.0,180.0,31,4,4.3,2017,아워홈
땅콩크림빵,70.0,240.0,29,5,12,2017,아워홈
레즌롤빵,70.0,210.0,35,5,6,2017,아워홈
모카소보루스틱,70.0,285.83,43.56,5.44,9.53,2017,아워홈
잡곡모닝빵,70.0,274.4,47.04,7.84,6.86,2017,아워홈
초코크림샌드,70.0,200.0,28,4,8,2017,아워홈
하모니크림빵,70.0,230.0,29,4,11,2017,아워홈
바로굽는토스트식빵,70.0,167.02,25.36,4.33,5.26,2017,아워홈
"1,000원의행복토스트식빵",70.0,141.78,25.84,4.88,2.1,2017,아워홈
사누끼중화면,100.0,132.9,27.2,3.55,1.1,2017,아워홈
사누끼생칼국수,100.0,137.75,27.21,3.35,1.75,2017,아워홈
사누끼생가락소면,100.0,133.85,28.1,3.91,0.65,2017,아워홈
쌀국수사리면,100.0,68.25,15.18,1.25,0.25,2017,아워홈
행복한맛남정통냉동스파게티면,100.0,65.46,13.19,2.1,0.52,2017,아워홈
손수동치미칡냉면,100.0,17.43,3.61,0.38,0.16,2017,아워홈
손수녹차물냉면,100.0,15.47,3.02,0.44,0.18,2017,아워홈
손수메밀막국수,100.0,24.62,5.21,0.67,0.11,2017,아워홈
손수메밀소바,100.0,122.44,25.12,3.98,0.71,2017,아워홈
손수생메밀면,100.0,178.2,36.62,6.13,0.69,2017,아워홈
손수함흥비빔냉면,100.0,94.79,20.14,1.65,0.89,2017,아워홈
손수메밀생면,100.0,209.47,43.45,6.31,1.15,2017,아워홈
녹차냉면,120.0,139.36,27.77,4.97,1.04,2017,아워홈
칡냉면,100.0,110.86,23.74,2.82,0.51,2017,아워홈
함흥동치미물냉면,100.0,18.28,3.83,0.35,0.17,2017,아워홈
함흥냉면,100.0,122.85,26.81,2.6,0.65,2017,아워홈
사누끼냉면,100.0,128.95,27.05,3.98,0.55,2017,아워홈
손수백년초칼국수면,100.0,138.08,29.56,3.58,0.67,2017,아워홈
손수호박칼국수면,100.0,139.33,29.09,3.71,0.92,2017,아워홈
손수시금치칼국수면,100.0,137.78,28.36,4.07,0.97,2017,아워홈
그린우동면,100.0,64.86,13.16,1.25,0.74,2017,아워홈
생스파게티면,100.0,143.0,27.08,4.27,2.05,2017,아워홈
생라면,120.0,200.88,38.99,6.34,2.02,2017,아워홈
좋은상품가쓰오우동,100.0,51.7,9.48,1.32,0.98,2017,아워홈
좋은상품직화짜장면,120.0,45.57,8,1.44,0.91,2017,아워홈
좋은상품얼큰짬뽕,120.0,21.96,3.51,1.11,0.37,2017,아워홈
프리미엄사누끼냉동우동면,100.0,63.42,12.88,1.48,0.65,2017,아워홈
손수직화볶음짜장면,100.0,63.09,10.94,1.8,1.32,2017,아워홈
손수얼큰짬뽕,100.0,23.34,3.79,0.72,0.58,2017,아워홈
사누끼메밀맛면,100.0,136.5,28.54,4.41,0.5,2017,아워홈
푹고은육개장,250.0,162.5,12.5,15,5.75,2017,아워홈
아워홈통단팥죽,270.0,648.0,124.2,21.6,6.48,2017,아워홈
아워홈전복죽,270.0,364.5,54,13.5,9.45,2017,아워홈
아워홈단호박죽,270.0,567.0,89.1,8.1,18.9,2017,아워홈
고래밥볶음,30.0,102.47,18.18,1.67,2.73,2017,오리온
감자고래밥,30.0,92.94,16.29,1.37,2.68,2017,오리온
왕고래밥볶음,30.0,70.74,12.15,1.13,2.05,2017,오리온
왕고래밥매콤,30.0,70.84,12.2,1.12,2.08,2017,오리온
비타민이좋아하는해남산단호박쿠키,30.0,158.73,21.51,1.38,7.75,2017,오리온
머리가좋아하는임실치즈쿠키,30.0,144.58,17.71,1.74,7.58,2017,오리온
워터크래커,30.0,124.55,21.29,2.9,3.09,2017,오리온
순수감자,30.0,142.62,20.95,2.06,5.62,2017,오리온
미니웨하스바닐라,30.0,111.26,14.99,1.28,5.33,2017,오리온
호랑이떡쿠키,30.0,187.61,27.45,2.7,7.88,2017,오리온
후레쉬베리,30.0,156.13,20.25,1.54,8.05,2017,오리온
도도한나쵸멕시칸타코맛,30.0,144.76,19.26,2.49,6.8,2017,오리온
오감자,30.0,98.25,10.98,0.68,5.8,2017,오리온
통멸치라이스칩,30.0,97.42,17.12,1.4,2.92,2017,오리온
치킨팝,30.0,151.02,21.42,1.16,6.75,2017,오리온
바이오생우유,10.0,32.76,6.18,0.06,0.87,2017,오리온
바이오생과즙,10.0,32.76,6.18,0.06,0.87,2017,오리온
통아몬드캔디,10.0,58.42,7.29,0.47,3.04,2017,오리온
비타민C젤리포도,10.0,30.51,6.95,0.65,0.01,2017,오리온
아이셔,10.0,46.08,9.46,0,0.91,2017,오리온
오감자스윗칠리딥,30.0,40.1,5.06,0.26,2.11,2017,오리온
오감자스윗칠리딥,72.0,231.0,29.15,1.51,12.18,2012,오리온
오감자양념바베큐딥,30.0,40.17,5.08,0.28,2.1,2017,오리온
예감,30.0,44.23,5.92,0.39,2.11,2017,오리온
튀기지않은도넛,70.0,390.5,43.53,4.64,22.68,2017,오리온
찰버블빵,70.0,301.05,41.58,7.72,12.25,2017,오리온
통밀케익,70.0,802.11,89.44,13.93,47.27,2017,오리온
스키니바,30.0,114.97,20.8,4.72,3.34,2017,오리온
에너지바,30.0,104.73,11.81,3.31,5.36,2017,오리온
초코바이트,30.0,151.65,13.74,2.13,9.8,2017,오리온
클래식너츠,30.0,186.41,15.33,3.43,12.37,2017,오리온
빅브라우니,30.0,127.06,12.32,1.68,7.9,2017,오리온
클래식베리,30.0,171.7,18.56,2.08,9.91,2017,오리온
마켓오_초코클래식미니,15.0,12.89,1.22,0.16,0.82,2017,오리온
마켓오_초코클래식,15.0,12.83,1.2,0.17,0.82,2017,오리온
마켓오_초코바이트,15.0,12.76,1.21,0.16,0.8,2017,오리온
다이와낫토키나제125,30.0,32.22,3.78,1.62,0,2017,일양약품
차세대낫토키나제125,30.0,32.22,3.78,1.62,0,2017,일양약품
"어린이음료,꾸러기철력",200.0,200.0,52,0,0,2017,일양약품
"건강기능성음료,영비천에스",150.0,94.5,21.6,0,0,2017,일양약품
일양베리굿블루베리,200.0,220.0,52,0,0,2017,일양약품
쏠플러스(쏠+),200.0,67.2,16,0,0,2017,일양약품
일양6년홍삼,150.0,157.5,38.25,0,0,2017,일양약품
일양홍삼진액,150.0,112.5,27,0,0,2017,일양약품
영비천골드,200.0,200.0,48,0,0,2017,일양약품
비타-씨(VITA-C),200.0,200.0,52,0,0,2017,일양약품
일양헛개쌍화차진액,200.0,200.0,48,0,0,2017,일양약품
일양생강쌍화차진액,200.0,216.0,52,0,0,2017,일양약품
일양6년홍삼녹용골드,200.0,100.0,40,0,0,2017,일양약품
"두유,팬다빈나나(조제두유)",200.0,220.0,40,8,4,2017,정식품
"두유,팬다빈러플(조제두유)",200.0,220.0,48,4,2,2017,정식품
"두유,팬다빈베리(조제두유)",200.0,232.0,42,8,4,2017,정식품
"두유,팬다빈쵸쵸(조제두유)",200.0,260.0,40,8,8,2017,정식품
"두유,고소한베지밀",200.0,260.0,16,12,16,2017,정식품
"두유,베지밀바나나맛",200.0,220.0,40,8,4,2017,정식품
"두유,베지밀어덜트",200.0,232.0,18,12,12,2017,정식품
"두유,베지밀애플",200.0,260.0,48,4,2,2017,정식품
"두유,베지밀유스",200.0,180.0,16,12,8,2017,정식품
"두유,베지밀인펀트",200.0,300.0,32,10,12,2017,정식품
"두유,베지밀초코",200.0,260.0,40,8,8,2017,정식품
"두유,베지밀에이(팩)",200.0,220.0,16,12,12,2017,정식품
"두유,베지밀비(팩)",200.0,252.0,24,12,12,2017,정식품
"두유,엘리트베지밀(파우치)",200.0,288.0,20.4,14.4,16.4,2017,정식품
"두유,베지밀네오인펀트",200.0,280.0,30,8,14,2017,정식품
"두유,베지밀토들러",200.0,280.0,28,10,14,2017,정식품
소이카푸치노,200.0,116.42,20,3.37,3.37,2017,정식품
썬몬드건강담은블루베리에이드,200.0,104.89,26,0,0,2017,정식품
썬몬드건강담은한라봉,200.0,129.56,30.89,0,0.67,2017,정식품
썬몬드건강담은블랙빈토마토,200.0,117.33,26,1.33,1.33,2017,정식품
담백한베지밀에이,200.0,121.89,8.84,6.74,6.74,2017,정식품
달콤한베지밀비,200.0,133.05,12.21,6.74,6.74,2017,정식품
검은콩두유고칼슘베지밀,200.0,133.05,13.26,5.47,5.47,2017,정식품
"환자용식품,그린비아디엠",100.0,100.0,16.5,5,2,2017,정식품
"환자용식품,그린비아마일드케어",100.0,100.0,14.5,4,3,2017,정식품
"환자용식품,그린비아알디",100.0,200.0,32,3,6.5,2017,정식품
"환자용식품,그린비아알디플러스",100.0,200.0,29,6,6.5,2017,정식품
"환자용식품,그린비아티에프",100.0,100.0,16.5,4,2,2017,정식품
"환자용식품,그린비아하이프로틴",100.0,100.0,14,6.5,2,2017,정식품
"환자용식품,그린비아헤파케어",100.0,100.0,16.5,4,2,2017,정식품
환자용식품(DM),100.0,100.0,15,5,2.2,2017,정식품
환자용식품(HP),100.0,100.0,13.8,6.3,2.2,2017,정식품
환자용식품(MC),100.0,100.0,14.5,3.8,3,2017,정식품
환자용식품(RD),100.0,200.0,32,3,6.7,2017,정식품
환자용식품(RD+),100.0,200.0,29,6,6.7,2017,정식품
환자용식품(TF),100.0,100.0,16.3,3.8,2.2,2017,정식품
카페소야마일드,200.0,115.79,17.89,3.16,4,2017,정식품
베지밀검은콩,200.0,133.05,13.26,5.47,6.74,2017,정식품
베지밀비,200.0,138.53,12.21,6.74,6.74,2017,정식품
베지밀에이,200.0,127.37,8.84,6.74,6.74,2017,정식품
오트밀두유베지밀,200.0,77.47,8.84,4.42,2.74,2017,정식품
베지밀아몬드와호두,200.0,133.05,16.63,6.74,5.47,2017,정식품
진한콩국물검은콩,200.0,105.0,7,8,5,2017,정식품
진한콩국물,200.0,85.0,3,7,5,2017,정식품
칼슘가득베지밀아몬드두유,200.0,121.89,14.32,6.74,4.42,2017,정식품
뽀로로와루피베지밀,200.0,137.47,22.11,4,3.79,2017,정식품
뽀로로와크롱베지밀,200.0,144.0,26.53,4,2.32,2017,정식품
당프로젝트베지밀에이스(ACE),200.0,110.74,7.79,6.74,5.47,2017,정식품
"베지밀칼슘가득두유검은깨,검은쌀",200.0,273.6,35.6,12.8,10.4,2017,정식품
베지밀검은콩과검은참깨두유팩,200.0,133.05,13.26,6.74,6.74,2017,정식품
베지밀검은참깨두유,200.0,138.53,13.26,6.74,6.74,2017,정식품
베지밀검은콩고칼슘두유파우치,200.0,130.74,13.26,5.47,5.47,2017,정식품
베지밀검은콩과검은참깨두유파우치,200.0,138.53,13.26,6.74,6.74,2017,정식품
베지밀검은참깨두유파우치,200.0,138.53,13.26,6.74,6.74,2017,정식품
베지밀자연담은진한두유,200.0,148.22,9.78,8.67,9.78,2017,정식품
베지밀검은콩과16곡두유,200.0,127.37,15.58,6.74,4.42,2017,정식품
베지밀17곡한끼두유,200.0,127.37,17.68,5.47,3.79,2017,정식품
베지밀그린티두유라떼,200.0,110.74,14.32,4.42,4.42,2017,정식품
베지밀입안가득멜론,200.0,130.0,23,4,2.6,2017,정식품
베지밀입안가득바나나,200.0,140.0,24,4,3,2017,정식품
뽀로로와패티베지밀블루베리,200.0,204.8,38.4,2.56,1.6,2017,정식품
베지밀오렌지망고두유,200.0,105.26,22.11,1.05,1.05,2017,정식품
베지밀옥수수두유,200.0,127.37,17.68,6.74,4,2017,정식품
베지밀칼슘가득두유검은콩검은깨검은쌀,200.0,144.0,18.74,6.74,5.47,2017,정식품
"베지밀칼슘가득두유땅콩,아몬드,호두,잣",200.0,127.37,15.58,6.74,4.42,2017,정식품
베지밀애플,200.0,110.4,22,1.4,1.4,2017,정식품
베지밀파인애플두유,200.0,105.26,22.11,1.05,1.05,2017,정식품
썬몬드건강담은녹용보홍삼,150.0,59.02,14.59,0,0.35,2017,정식품
썬몬드건강담은헛개진한꿀물,200.0,148.16,34.58,0,0.62,2017,정식품
베지밀토들러프리미엄3,190.0,120.08,15.01,4.94,4.56,2017,정식품
베지밀토들러프리미엄2,190.0,135.09,14.06,4.94,6.46,2017,정식품
베지밀인펀트프리미엄1,190.0,125.02,14.06,3.99,6.08,2017,정식품
베지밀토들러3,190.0,120.08,15.01,4.94,4.56,2017,정식품
베지밀토들러2,190.0,135.09,14.06,4.94,6.46,2017,정식품
베지밀인펀트1,190.0,125.02,14.06,3.99,6.08,2017,정식품
베지밀인펀트우리콩1,190.0,125.02,14.06,3.99,6.08,2017,정식품
베지밀토들러우리콩2,190.0,135.09,14.06,4.94,6.46,2017,정식품
베지밀토들러우리콩3,190.0,120.08,15.01,4.94,4.56,2017,정식품
그린비아마일드케어단호박,200.0,200.0,29,8,7,2017,정식품
그린비아하이프로틴,200.0,200.0,28,13,4.5,2017,정식품
그린비아1.5Cal,200.0,300.0,41,13,9,2017,정식품
그린비아마일드케어검은참깨,200.0,200.0,29,8,7,2017,정식품
그린비아화이바,200.0,200.0,31,9,6,2017,정식품
그린비아마일드케어,200.0,200.0,30,8,6,2017,정식품
그린비아알디플러스,200.0,400.0,56,15,13,2017,정식품
그린비아알디,200.0,400.0,63,8,13,2017,정식품
그린비아티에프,200.0,200.0,34,8,4.5,2017,정식품
그린비아디엠,200.0,200.0,25,10,8,2017,정식품
그린비아키즈,200.0,200.0,21.3,6,10,2017,정식품
그린비아RTH,400.0,800.0,134,30,18,2017,정식품
